original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound,Englishness,length
Alaska Air Group Inc,alaska air,4.5,2.0,1,0,0,0.5555555555555556,4,0.0,1,a402,6.750026251203019,9
ALASKA AIRLS INC,alaska airls,5.5,2.0,1,0,0,0.4545454545454545,4,0.5,1,a402,15.464016554974686,11
ALASKA AIRGROUP INC,alaska airgroup,7.0,2.5,1,0,0,0.5,4,0.5,1,a062,22.998357737107256,14
Atrion Corp,atrion,6.0,2.0,1,0,0,0.5,1,1.0,1,a360,2.747876280983552,6
Western Asset Investment Grade Income Fund Inc,western asset investment grade income,6.6,2.0,0,0,1,0.3636363636363636,7,0.0,0,i510,25.27161522536237,33
IKON Office Solutions Inc.,ikon office solutions,6.333333333333333,2.3333333333333335,0,1,0,0.4736842105263157,4,0.0,0,s040,19.87752046335699,19
INTERCHEMICAL CORP,interchemical,13.0,5.0,0,1,0,0.3846153846153846,2,1.0,1,i530,11.53518539283416,13
INMONT CORP,inmont,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,i505,4.751062590495776,6
PACIFIC AMERICAN INCOME SHS INC,pacific american income shs,6.0,2.5,0,1,0,0.4166666666666667,4,0.25,0,a506,14.976709338674087,24
WESTERN ASSET INCOME FUND,western asset income,6.0,2.0,0,0,1,0.3888888888888889,4,0.0,0,w023,12.842794526214073,18
MATRIX PHARMACEUTICAL INC,matrix pharmaceutical,10.0,3.5,0,1,0,0.4,4,0.0,1,p065,24.125778751630687,20
MATSON INC,matson,6.0,2.0,0,1,0,0.3333333333333333,1,0.0,1,m032,4.963478784436802,6
ALEXANDER ENERGY CORP,alexander energy,7.5,3.5,1,0,0,0.4666666666666667,4,0.0,1,a402,14.3357410788839,15
ALEXANDERS INC,alexanders,10.0,4.0,1,0,0,0.4,2,0.0,1,a402,15.030047176394849,10
Lehigh Press Inc,lehigh press,5.5,1.5,0,1,0,0.2727272727272727,2,0.0,1,l020,4.583968420027842,11
Adams Natural Resources Fund Inc,adams natural resources,7.0,2.6666666666666665,1,0,0,0.4285714285714285,4,0.0,0,r020,26.241070034675595,21
Alico Inc,alico,5.0,3.0,1,0,0,0.6,1,1.0,1,a402,4.347300343634109,5
ALGOMA STEEL GROUP INC,algoma steel,5.5,2.0,1,0,0,0.4545454545454545,2,0.0,1,a420,9.516347741271904,11
Alleghany Corp,alleghany,9.0,4.0,1,0,0,0.4444444444444444,2,0.0,1,a402,16.622304277678364,9
ALLEGHANY CORP DE,alleghany de,5.5,2.5,1,0,0,0.4545454545454545,2,0.0,1,a402,10.42418715117774,11
Allen Organ Company,allen organ company,5.666666666666667,2.3333333333333335,1,0,0,0.4117647058823529,3,0.0,0,c051,9.403369556760204,17
ALLEGHENY ENERGY INC,allegheny energy,7.5,3.5,1,0,0,0.4666666666666667,4,0.0,1,a402,21.013518398363445,15
PETROLEUM & RESOURCES CORP,petroleum resources,9.0,3.5,0,1,0,0.4444444444444444,4,0.0,1,p036,25.164893472680063,18
ALLEN ORGAN CO,allen organ,5.0,2.0,1,0,0,0.4,2,0.0,1,a405,3.645570341020685,10
ALLIED BANCSHARES INC,allied bancshares,8.0,2.0,1,0,0,0.375,3,0.5,1,b052,25.6835779745904,16
ALLIED SECURITY INC,allied security,7.0,3.0,1,0,0,0.5,2,0.0,1,s020,8.738070519529627,14
HONEYWELL INC,honeywell,9.0,3.0,0,1,0,0.4444444444444444,2,0.0,1,h050,14.558377429056842,9
ALUMINUM SPECIALTY CO,aluminum specialty,8.5,3.5,1,0,0,0.4705882352941176,2,0.0,1,s102,19.944264778477,17
ALLIS CHALMERS CORP,allis chalmers,6.5,2.0,1,0,0,0.3076923076923077,3,0.0,1,c045,10.156935121343878,13
ALLIS CHALMERS ENERGY INC,allis chalmers energy,6.333333333333333,2.3333333333333335,1,0,0,0.3684210526315789,3,0.0,0,c045,14.689674736321216,19
Skyworks Solutions Inc,skyworks solutions,8.5,2.5,0,1,0,0.3529411764705882,4,0.5,1,s040,21.777220793286475,17
PUTNAM HIGH INCOME CONV BOND FD,putnam high income conv fd,4.4,1.4,0,1,0,0.3181818181818182,3,0.0,0,p035,26.8516332919268,22
ALPHA PETROLEUM EXPLORATION CORP,alpha petroleum exploration,8.333333333333334,3.3333333333333335,1,0,0,0.44,3,0.0,0,e214,22.467444621676627,25
SENTO TECHNICAL INNOVATIONS CORP,sento technical innovations,8.333333333333334,3.0,0,1,0,0.4,5,0.3333333333333333,0,i501,27.9760280962594,25
SENTO CORP,sento,5.0,2.0,0,1,0,0.4,1,1.0,1,s053,2.376059460520494,5
Hatteras Income Securities Inc.,hatteras income securities,8.0,3.0,0,1,0,0.4583333333333333,4,0.0,0,s020,28.591017440290702,24
HATTERAS INCOME SECS INC,hatteras income secs,6.0,2.0,0,1,0,0.3888888888888889,3,0.0,0,h030,14.219532770029591,18
BlackRock Senior High Income Fund Inc,blackrock senior high income,6.25,1.75,1,0,0,0.36,3,0.25,0,b402,23.023304160309387,25
First Trust India Nifty 50 Equal Weight ETF,first trust india nifty equal weight,5.166666666666667,1.6666666666666667,0,1,0,0.3870967741935484,5,0.0,0,w020,7.68128738168035,31
HELVETIA FUND INC,helvetia,8.0,3.0,0,1,0,0.5,2,0.0,1,h041,10.796218781845546,8
Amcole Energy Corp,amcole energy,6.0,2.5,1,0,0,0.5,3,0.5,1,a520,11.68968669765179,12
SWISS HELVETIA FUND INC,swiss helvetia,6.5,2.0,0,1,0,0.3846153846153846,3,0.0,1,h041,11.105264308544362,13
Hess Corp,hess,4.0,1.0,0,1,0,0.25,2,0.0,1,h020,-3.667187324839915,4
HESSTON CORP,hesston,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,h023,7.991688873833788,7
LUMINA COPPER CORP,lumina copper,6.0,2.5,0,1,0,0.4166666666666667,2,0.0,1,l050,4.725750774013117,12
U-Haul Holding Co,uhaul,5.0,2.0,0,1,0,0.6,2,1.0,1,u040,8.401954019710981,5
AMERCO,amerco,6.0,3.0,1,0,0,0.5,1,1.0,1,a506,6.536692008167975,6
AMERICAN BUILDING MAINTENANCE IN,american building maintenance in,7.25,2.5,1,0,0,0.4482758620689655,6,0.0,0,m053,24.61052248339388,29
PRICE CAPITAL CORP,price capital,6.0,2.0,0,1,0,0.4166666666666667,2,0.0,1,c010,5.233968445486443,12
PROMUS COMPANIES INC,promus companies,7.5,2.5,0,1,0,0.4,2,0.5,1,c051,13.439292677400068,15
PRIMERICA INC,primerica,9.0,4.0,0,1,0,0.4444444444444444,2,1.0,1,p605,10.144003897380976,9
Invesco Bond Fund,invesco,7.0,3.0,0,1,0,0.4285714285714285,1,1.0,1,i510,9.333434399066272,7
VAN KAMPEN BOND FUND,van kampen,4.5,1.5,0,0,1,0.3333333333333333,2,0.5,1,k051,2.3588744371779713,9
INVESCO VAN KAMPEN BOND FUND,invesco van kampen,5.333333333333333,2.0,0,1,0,0.375,3,0.6666666666666666,0,i510,11.692308836244244,16
American Diagnostics Corp,american diagnostics,9.5,4.0,1,0,0,0.4210526315789473,3,0.0,1,d025,20.31230494789229,19
AMERICAN ECOLOGY CORP,american ecology,7.5,4.0,1,0,0,0.5333333333333333,2,0.0,1,a506,10.16955306513016,15
AMERICAN ELECTRIC POWER CO INC,american electric power,7.0,3.0,1,0,0,0.4285714285714285,4,0.0,0,a506,12.920812511392326,21
AMERICAN FLETCHER CORP,american fletcher,8.0,3.0,1,0,0,0.375,3,0.0,1,a506,13.307846416116814,16
HIGH YIELD PLUS FD INC,high yield plus fd,3.75,1.0,0,1,0,0.3333333333333333,2,0.0,0,y043,15.620325191885442,15
American Vantage Companies,american vantage companies,8.0,3.0,1,0,0,0.4583333333333333,5,0.0,0,c051,23.67950263996207,24
AMERICAN VANTAGE COS,american vantage cos,6.0,2.3333333333333335,1,0,0,0.4444444444444444,4,0.0,0,a506,9.2328561483692,18
AMERICAN EXPRESS CO,american express,7.5,3.0,1,0,0,0.4,3,0.0,1,a506,6.739909598520786,15
Aflac Incorporated,aflac incorporated,8.5,3.5,1,0,0,0.4117647058823529,3,0.5,1,i520,19.090848299110412,17
AFLAC INC,aflac,5.0,2.0,1,0,0,0.4,2,1.0,1,a140,5.435049820823136,5
AMERICAN FILTRONA CORP,american filtrona,8.0,3.5,1,0,0,0.4375,3,0.5,1,a506,17.052686825107568,16
AMERICAN HELIOTHERMAL CORP,american heliothermal,10.0,4.0,1,0,0,0.45,3,0.5,1,h040,21.75194002126864,20
Barings Corporate Investors,barings corporate investors,8.333333333333334,2.6666666666666665,1,0,0,0.36,4,0.3333333333333333,0,c061,24.725869854544385,25
AMERICAN FURNITURE INC,american furniture,8.5,3.5,1,0,0,0.4705882352941176,3,0.0,1,f065,17.165745539079595,17
Mexico Fund Inc. (The),mexico,6.0,3.0,0,1,0,0.5,1,0.0,1,m020,10.724235463760216,6
Amdura Corp,amdura,6.0,3.0,1,0,0,0.5,2,1.0,1,a530,9.292996279224036,6
ASSOCIATED PRODUCTIONS INC,associated productions,10.5,4.0,1,0,0,0.4285714285714285,3,0.0,1,p603,23.725955182491255,21
Wyeth,wyeth,5.0,2.0,0,0,1,0.4,1,0.0,1,w030,6.565222172842064,5
Curtiss-Wright Corp,curtisswright,13.0,3.0,1,0,0,0.2307692307692307,2,1.0,1,c063,25.4574790335628,13
American International Group Inc,american international,10.5,4.5,1,0,0,0.4761904761904761,4,0.0,1,i530,17.560095326494768,21
American Management Systems Inc.,american management systems,8.333333333333334,3.0,1,0,0,0.4,4,0.0,0,m050,28.253232443390324,25
AMERICAN INTERNATIONAL PICTURES,american international pictures,9.666666666666666,3.6666666666666665,1,0,0,0.4482758620689655,4,0.0,0,i530,26.00694000736256,29
American Locker Group Inc,american locker,7.0,3.0,1,0,0,0.4285714285714285,2,0.0,1,a506,8.506448973138147,14
Damon Group Inc,damon,5.0,2.0,1,0,0,0.4,1,0.0,1,d050,1.2820106875300403,5
Gallery of History Inc,gallery of history,5.333333333333333,2.3333333333333335,0,1,0,0.4375,2,0.0,0,g040,5.657475687132538,16
AMERICAN MEDICAL ALERT CORP,american medical alert,6.666666666666667,3.0,1,0,0,0.45,4,0.0,0,a506,12.975630270111528,20
AMERICAN NATIONAL INS CO,american national ins,6.333333333333333,2.6666666666666665,1,0,0,0.4736842105263157,4,0.0,0,a506,7.696135783357899,19
AMERICAN NATIONAL GROUP INC,american national,8.0,3.5,1,0,0,0.5,4,0.0,1,a506,9.079285604395787,16
AMERICAN NETWORK INC,american network,7.5,3.0,1,0,0,0.4,2,0.0,1,a506,14.021738273486797,15
AMERICAN PACIFIC CORP,american pacific,7.5,3.5,1,0,0,0.4666666666666667,3,0.0,1,a506,10.237233916684197,15
Pioneer Interest Shares,pioneer interest,7.5,2.5,0,1,0,0.4666666666666667,4,0.0,1,i530,12.53114622887998,15
American Realty Investors Inc.,american realty investors,7.666666666666667,3.3333333333333335,1,0,0,0.4347826086956521,3,0.0,0,i510,23.09386926097036,23
American Savings/FL FSB,american savingsfl fsb,6.666666666666667,2.3333333333333335,1,0,0,0.3,3,0.6666666666666666,0,s010,44.14512861033988,20
Ennis Inc,ennis,5.0,2.0,1,0,0,0.4,2,0.0,1,e502,1.4105971230520484,5
American Science and Engineering Inc.,american science and engineering,7.25,2.75,1,0,0,0.4482758620689655,6,0.0,0,e520,23.879151932873445,29
AMERICAN SCIENCE & ENGR INC,american science engr,6.333333333333333,2.3333333333333335,1,0,0,0.4210526315789473,4,0.0,0,a506,19.32080723789467,19
American Shared Hospital Services,american shared hospital services,7.5,2.75,1,0,0,0.4,4,0.0,0,a506,26.518119133832997,30
AMERICAN SHARED HOSPITAL SVCS,american shared hospital svcs,6.5,2.25,1,0,0,0.3461538461538461,4,0.25,0,a506,19.097254241948384,26
LOGILITY INC,logility,8.0,4.0,0,1,0,0.5,2,1.0,1,l020,4.386068380468638,8
American Vanguard Corp,american vanguard,8.0,3.0,1,0,0,0.4375,4,0.0,1,a506,14.682651156209907,16
AMERICAN WESTERN CORP,american western,7.5,3.0,1,0,0,0.4,3,0.0,1,a506,13.751754946871586,15
AMERICAN WESTERN CORP NEW,american western new,6.0,2.3333333333333335,1,0,0,0.3888888888888889,4,0.0,0,a506,13.680585941493558,18
ProShares UltraShort Financials,proshares ultrashort financials,9.666666666666666,3.0,0,1,0,0.3448275862068966,4,0.6666666666666666,0,u436,42.210408839626,29
BNY Mellon Strategic Municipals Inc,bny mellon strategic municipals,7.0,2.5,1,0,0,0.3571428571428571,3,0.25,0,m050,39.15176362198723,28
AMETEK Inc,ametek,6.0,3.0,1,0,0,0.5,2,1.0,1,a503,6.911789314739316,6
AMETEK INC NEW,ametek new,4.5,2.0,1,0,0,0.4444444444444444,3,0.5,1,a503,6.840620309361287,9
Amgen Inc,amgen,5.0,2.0,1,0,0,0.4,1,1.0,1,a520,5.971891260538231,5
APA Corporation,apa,3.0,2.0,1,0,0,0.6666666666666666,2,0.0,1,a100,0.0125477739272001,3
Arvin Industries Inc,arvin industries,7.5,2.5,1,0,0,0.4,3,0.0,1,i530,17.915029782149276,15
AMISTAR CORP,amistar,7.0,3.0,1,0,0,0.4285714285714285,2,1.0,1,a502,4.498372242366935,7
DREYFUS STRATEGIC MUNICIPALS INC,dreyfus strategic municipals,8.666666666666666,3.0,1,0,0,0.3846153846153846,3,0.0,0,m050,34.09030148196278,26
AMPCO PITTSBURGH CORP,ampco pittsburgh,7.5,2.0,1,0,0,0.2666666666666666,2,0.5,1,p032,30.697623263027964,15
AMPOWER INSTRUMENTS INC,ampower instruments,9.0,3.0,1,0,0,0.3333333333333333,2,0.5,1,i523,22.918383546151723,18
AMPOWER TECHNOLOGIES INC,ampower technologies,9.5,3.5,1,0,0,0.4210526315789473,3,0.5,1,t020,28.044740550943633,19
ANADITE INC,anadite,7.0,3.0,1,0,0,0.5714285714285714,2,1.0,1,a503,5.500171181646136,7
ANALOG DEVICES INC,analog devices,6.5,3.0,1,0,0,0.4615384615384615,2,0.0,1,d010,14.027832926287164,13
ANALOGIC CORP,analogic,8.0,4.0,1,0,0,0.5,2,0.0,1,a504,5.182486112534201,8
Anaren Inc,anaren,6.0,3.0,1,0,0,0.5,2,1.0,1,a506,5.644715890604203,6
ANALYSTS INTERNATIONAL CORP,analysts international,10.5,4.0,1,0,0,0.4285714285714285,4,0.0,1,i530,24.642700505601567,21
ANAREN MICROWAVE INC,anaren microwave,7.5,3.0,1,0,0,0.4666666666666667,3,0.5,1,m026,17.35345972464693,15
MOSCOW CABLECOM CORP,moscow cablecom,7.0,2.5,0,1,0,0.3571428571428571,3,0.5,1,c014,12.103263586745506,14
CROWN ANDERSEN INC,crown andersen,6.5,2.0,1,0,0,0.3076923076923077,3,0.0,1,a530,6.990671960226135,13
ANDOVER CONTROLS CORP,andover controls,7.5,2.5,1,0,0,0.3333333333333333,3,0.0,1,c053,13.885766810305515,15
ANDERSEN GROUP INC,andersen,8.0,3.0,1,0,0,0.375,2,0.0,1,a530,6.5827344007906365,8
ANDREW CORP,andrew,6.0,2.0,1,0,0,0.3333333333333333,1,0.0,1,a536,5.693493052591133,6
ANDROS ANALYZERS,andros analyzers,7.5,3.0,1,0,0,0.4,3,0.0,1,a504,19.198477521931057,15
ANDROS INC,andros,6.0,2.0,1,0,0,0.3333333333333333,1,0.0,1,a536,3.528038521299546,6
ANGIOMEDICS INC,angiomedics,11.0,5.0,1,0,0,0.4545454545454545,2,1.0,1,a520,17.145143921159374,11
ANDERSONS INC,andersons,9.0,3.0,1,0,0,0.3333333333333333,2,1.0,1,a530,10.966927760349188,9
Nabors Industries Ltd,nabors industries,8.0,2.5,0,1,0,0.375,3,0.5,1,i530,22.945208346362524,16
PUTNAM HIGH INCOME BOND FD,putnam high income fd,4.5,1.5,0,1,0,0.3333333333333333,2,0.0,0,p035,23.058674146881167,18
PUTNAM HIGH INCOME SECURITIES FD,putnam high income securities fd,5.6,2.0,0,1,0,0.3928571428571428,4,0.0,0,s020,39.20246365970638,28
BIW Ltd,biw,3.0,1.0,1,0,0,0.3333333333333333,1,0.0,1,b000,4.454852729673416,3
BIRMINGHAM UTILITIES INC,birmingham utilities,9.5,3.5,1,0,0,0.4210526315789473,5,0.0,1,b065,32.66008265716667,19
NATMAR INC,natmar,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,n035,6.400789947547965,6
ANTEX CORP,antex,5.0,2.0,1,0,0,0.4,1,1.0,1,a530,4.077138762113435,5
APACHE CORP,apache,6.0,3.0,1,0,0,0.5,2,0.0,1,a102,6.29250680617487,6
Apco Oil and Gas International Inc,apco oil and gas international,5.2,2.0,1,0,0,0.4615384615384615,5,0.2,0,i530,13.827778763923147,26
HIGH INCOME SECURITIES FUND,high income securities,6.666666666666667,2.3333333333333335,0,1,0,0.45,4,0.0,0,s020,19.713764130608908,20
APCO ARGENTINA INC CAYMAN ISL,apco argentina cayman isl,5.5,2.25,1,0,0,0.4545454545454545,5,0.25,0,a620,25.754799978768048,22
APCO OIL & GAS INTERNATIONAL INC,apco oil gas international,5.75,2.25,1,0,0,0.4782608695652174,4,0.25,0,i530,17.343173261120146,23
APOGEE ENTERPRISES INC,apogee enterprises,8.5,3.5,1,0,0,0.4705882352941176,5,0.0,1,e530,24.00314789113714,17
APPLE COMPUTER INC,apple computer,6.5,2.5,1,0,0,0.3846153846153846,3,0.0,1,c051,5.524214007007372,13
APPLE INC,apple,5.0,2.0,1,0,0,0.4,2,0.0,1,a140,-0.4300840693148544,5
APPLIED COMMUNICATION INC,applied communication,10.0,3.5,1,0,0,0.45,3,0.0,1,c050,17.93098906526319,20
APPLIED MATERIALS INC,applied materials,8.0,3.0,1,0,0,0.4375,3,0.0,1,m030,14.84633573496438,16
PUTNAM MASTER INTER INCOME TR,putnam master inter income tr,5.0,1.8,0,1,0,0.36,4,0.0,0,p035,10.98297783326078,25
