,original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound
14556,COMSTOCK HOLDING COMPANIES INC,comstock companies,8.5,2.5,1,0,0,0.35294117647058826,3,0.0,1,c051
14557,FOXHOLLOW TECHNOLOGIES INC,foxhollow technologies,10.5,3.5,0,1,0,0.38095238095238093,5,0.5,1,t020
14558,GOLD KIST HOLDINGS INC,gold kist,4.0,1.0,0,1,0,0.25,1,0.0,1,g043
14559,GOLD KIST INC DEL,gold kist del,3.6666666666666665,1.0,0,1,0,0.2727272727272727,2,0.0,0,g043
14560,RAPTOR PHARMACEUTICAL CORP,raptor pharmaceutical,10.0,3.5,0,1,0,0.4,4,0.0,1,p065
14561,MACQUARIE INFRASTRUCTURE CO TR,macquarie infrastructure tr,8.333333333333334,2.3333333333333335,0,1,0,0.4,5,0.0,0,i516
14562,MACQUARIE INFRASTRUCTURE CO LLC,macquarie infrastructure llc,8.666666666666666,2.3333333333333335,0,1,0,0.38461538461538464,4,0.0,0,i516
14563,BlueLinx Holdings Inc,bluelinx,8.0,2.0,1,0,0,0.375,2,1.0,1,b404
14564,MACQUARIE INFRASTRUCTURE CORP,macquarie infrastructure,11.5,3.0,0,1,0,0.43478260869565216,4,0.0,1,i516
14565,MACQUARIE INFRAST HLDGS LLC,macquarie infrast hldgs llc,6.0,1.5,0,1,0,0.2916666666666667,3,0.5,0,m020
14566,BlackRock Floating Rate Income Trust,blackrock floating rate income trust,6.4,1.6,1,0,0,0.34375,4,0.2,0,b402
14567,BLACKROCK FLOATING RATE INC TR,blackrock floating rate tr,5.75,1.5,1,0,0,0.30434782608695654,3,0.25,0,b402
14568,First Trust Enhanced Equity Income Fund,first trust enhanced equity income,6.0,1.8,0,1,0,0.4,4,0.0,0,e505
14569,FIRST TRUST ENHANCED EQ INC FUND,first trust enhanced eq,5.0,1.25,0,1,0,0.3,3,0.0,0,e505
14570,NALCO HOLDING CO,nalco,5.0,2.0,0,1,0,0.4,1,1.0,1,n042
14571,OCEAN SHORE HOLDING CO,ocean shore,5.0,1.5,0,1,0,0.5,2,0.0,1,o205
14572,OCEAN SHORE HOLDING CO NEW,ocean shore new,4.333333333333333,1.3333333333333333,0,1,0,0.46153846153846156,3,0.0,0,o205
14573,Nature Vision Inc,nature vision,6.0,2.0,0,1,0,0.5,2,0.0,1,n030
14574,Market Leader Inc,market leader,6.0,2.0,0,1,0,0.4166666666666667,3,0.0,1,m062
14575,Manitex International Inc,manitex international,10.0,4.0,0,1,0,0.45,4,0.5,1,i530
14576,LAS VEGAS SANDS CORP,las vegas sands,4.333333333333333,1.3333333333333333,0,1,0,0.3076923076923077,4,0.0,0,v020
14577,Sotherly Hotels Inc,sotherly hotels,7.0,2.5,0,1,0,0.35714285714285715,2,0.5,1,s030
14578,KEARNY FINANCIAL CORP,kearny financial,7.5,2.5,0,1,0,0.4666666666666667,3,0.0,1,f050
14579,KEARNY FINANCIAL CORP NEW,kearny financial new,6.0,2.0,0,1,0,0.4444444444444444,4,0.0,0,f050
14580,HUTCHISON TELECOMS INTL LTD,hutchison telecoms intl,7.0,2.3333333333333335,0,1,0,0.3333333333333333,3,0.0,0,h032
14581,PEOPLES EDUCATIONAL HOLDINGS INC,peoples educational,9.0,3.5,0,1,0,0.5,3,0.0,1,e302
14582,EDUCATE INC,educate,7.0,3.0,1,0,0,0.5714285714285714,2,0.0,1,e302
14583,SeaBright Holdings Inc,seabright,9.0,2.0,0,1,0,0.3333333333333333,1,1.0,1,s016
14584,PRUDENTIAL BANCORP INC PA,prudential bancorp pa,6.333333333333333,2.0,0,1,0,0.3684210526315789,3,0.3333333333333333,0,p603
14585,PRUDENTIAL BANCORP INC NEW,prudential bancorp new,6.666666666666667,2.0,0,1,0,0.35,3,0.3333333333333333,0,p603
14586,CONOR MEDSYSTEMS INC,conor medsystems,7.5,2.5,1,0,0,0.3333333333333333,3,0.5,1,m032
14587,BANK HOLDINGS THE,bank the,3.5,1.0,1,0,0,0.2857142857142857,1,0.0,1,b052
14588,Kayne Anderson Energy Infrastructure Fund Inc,kayne anderson energy infrastructure,8.25,2.75,0,1,0,0.42424242424242425,5,0.0,0,i516
14589,KAYNE ANDERSON ENERGY INFR FD IN,kayne anderson energy infr fd in,4.5,1.6666666666666667,0,1,0,0.4074074074074074,6,0.16666666666666666,0,a530
14590,ARES CAPITAL CORP,ares capital,5.5,2.0,1,0,0,0.45454545454545453,3,0.0,1,c010
14591,COMSYS IT PARTNERS INC,comsys it partners,5.333333333333333,1.6666666666666667,1,0,0,0.3125,3,0.3333333333333333,0,p063
14592,PB Bancorp Inc,pb bancorp,4.5,1.5,0,1,0,0.2222222222222222,2,0.5,1,b052
14593,HURON CONSULTING GROUP INC,huron consulting,7.5,2.5,0,1,0,0.3333333333333333,3,0.0,1,c052
14594,PERU COPPER INC,peru copper,5.0,2.0,0,1,0,0.4,3,0.0,1,c010
14595,eLong Inc,elong,5.0,2.0,1,0,0,0.4,1,0.0,1,e405
14596,New Generation Biofuels Holdings Inc,new generation biofuels,7.0,2.3333333333333335,0,1,0,0.47619047619047616,4,0.3333333333333333,0,g050
14597,iShares China Large-Cap ETF,ishares china largecap,6.666666666666667,2.6666666666666665,0,1,0,0.4,4,0.6666666666666666,0,l062
14598,AFFORDABLE RESIDENTIAL CMNTYS IN,affordable residential cmntys in,7.25,2.5,1,0,0,0.3793103448275862,3,0.25,0,r020
14599,AMERICAN REPROGRAPHICS CO,american reprographics,10.5,4.0,1,0,0,0.38095238095238093,4,0.5,1,r016
14600,Consolidated Communications Holdings Inc,consolidated communications,13.0,5.0,1,0,0,0.4230769230769231,4,0.0,1,c050
14601,FIRST STATE FINANCIAL CORP,first state financial,6.333333333333333,1.6666666666666667,0,1,0,0.3684210526315789,3,0.0,0,f050
14602,ARLINGTON TANKERS LTD,arlington tankers,8.0,2.5,1,0,0,0.3125,3,0.0,1,a640
14603,Nuveen S&P 500 Buy-Write Income Fund,nuveen sp buywrite income,5.5,1.75,0,1,0,0.45454545454545453,4,0.5,0,b060
14604,PIMCO Income Strategy Fund II,pimco income strategy ii,5.25,2.0,0,1,0,0.47619047619047616,4,0.25,0,s360
14605,Western Asset Variable Rate Strategic Fund Inc,western asset variable rate strategic,6.6,2.4,0,0,1,0.3939393939393939,6,0.0,0,s360
14606,WESTERN ASSET VAR RATE STR FD,western asset var rate str fd,4.0,1.3333333333333333,0,0,1,0.2916666666666667,4,0.0,0,w023
14607,CONSOLIDATED COMMS HLDGS INC,consolidated comms hldgs,7.333333333333333,2.3333333333333335,1,0,0,0.2727272727272727,3,0.6666666666666666,0,c052
14608,MOSAIC CO,mosaic,6.0,3.0,0,1,0,0.5,1,0.0,1,m020
14609,MOSAIC CO NEW,mosaic new,4.5,2.0,0,1,0,0.4444444444444444,1,0.0,1,m020
14610,CRYOPORT INC,cryoport,8.0,2.0,1,0,0,0.375,2,1.0,1,c601
14611,PRESTIGE BRANDS HOLDINGS INC,prestige brands,7.0,1.5,0,1,0,0.2857142857142857,2,0.0,1,p602
14612,MEDICAL PROPERTIES TRUST INC,medical properties trust,7.333333333333333,2.3333333333333335,0,1,0,0.36363636363636365,3,0.0,0,p601
14613,OHA Investment Corp,oha investment,6.5,2.5,0,1,0,0.38461538461538464,2,0.5,1,i510
14614,CORDIA BANCORP INC,cordia bancorp,6.5,2.0,1,0,0,0.38461538461538464,2,0.5,1,b052
14615,DIGITAL ALLY INC,digital ally,5.5,2.5,1,0,0,0.45454545454545453,3,0.0,1,d020
14616,DIGITAL ALLY INC NEW,digital ally new,4.666666666666667,2.0,1,0,0,0.42857142857142855,3,0.0,0,d020
14617,YUCHENG TECHNOLOGIES LTD,yucheng technologies,9.5,3.0,0,0,1,0.42105263157894735,3,0.5,1,t020
14618,Celanese Corp,celanese,8.0,3.0,1,0,0,0.5,3,0.0,1,c040
14619,CELANESE CORP DEL,celanese del,5.5,2.0,1,0,0,0.45454545454545453,4,0.0,1,c040
14620,NEENAH PAPER INC,neenah paper,5.5,2.0,0,1,0,0.45454545454545453,3,0.0,1,n050
14621,NEENAH INC,neenah,6.0,2.0,0,1,0,0.5,2,0.0,1,n050
14622,HELIOS ADVANTAGE INCOME FD INC,helios advantage income fd,5.75,2.25,0,1,0,0.43478260869565216,3,0.0,0,a310
14623,INTERNATIONAL COAL GROUP INC,international coal,8.5,3.0,0,1,0,0.47058823529411764,3,0.0,1,i530
14624,FIRST INTERNET BANCORP,first internet bancorp,6.666666666666667,2.0,0,1,0,0.3,3,0.3333333333333333,0,i530
14625,SOUTHERN CALIFORNIA BANCORP,southern california bancorp,8.333333333333334,2.6666666666666665,0,1,0,0.4,3,0.3333333333333333,0,c040
14626,CALIFORNIA BANCORP,california bancorp,8.5,3.0,1,0,0,0.4117647058823529,3,0.5,1,c040
14627,PRESTIGE CONSUMER HEALTHCARE INC,prestige consumer healthcare,8.666666666666666,2.3333333333333335,0,1,0,0.38461538461538464,5,0.0,0,h043
14628,IOWA TELECOMMUNICATIONS SVCS INC,iowa telecommunications svcs,8.666666666666666,3.6666666666666665,0,1,0,0.4230769230769231,3,0.3333333333333333,0,t040
14629,Universal Logistics Holdings Inc,universal logistics,9.0,3.5,0,1,0,0.3888888888888889,3,0.0,1,u501
14630,ALLTEL CORP,alltel,6.0,2.0,1,0,0,0.3333333333333333,3,1.0,1,a430
14631,ATLANTIC POWER CORP,atlantic power,6.5,2.5,1,0,0,0.38461538461538464,2,0.0,1,a340
14632,TIDELANDS BANCSHARES INC,tidelands bancshares,9.5,2.5,0,1,0,0.3157894736842105,3,0.5,1,b052
14633,SPDR Gold Trust,spdr gold trust,4.333333333333333,1.0,0,1,0,0.15384615384615385,2,0.3333333333333333,0,t602
14634,STREETTRACKS GOLD TRUST,streettracks gold trust,7.0,1.3333333333333333,0,1,0,0.23809523809523808,5,0.3333333333333333,0,s360
14635,DOLBY LABORATORIES INC,dolby laboratories,8.5,3.0,1,0,0,0.47058823529411764,3,0.0,1,l010
14636,UNICA CORP,unica,5.0,3.0,0,1,0,0.6,1,1.0,1,u502
14637,Familymeds Group Inc,familymeds,10.0,4.0,0,1,0,0.4,2,1.0,1,f050
14638,CHINA FIRE & SECURITY GROUP INC,china fire security,5.666666666666667,2.6666666666666665,1,0,0,0.47058823529411764,3,0.0,0,s020
14639,WEX Inc,wex,3.0,1.0,0,0,1,0.3333333333333333,1,1.0,1,w020
14640,WINLAND ELECTRONICS INC,winland electronics,9.0,3.0,0,0,1,0.3333333333333333,3,0.5,1,e402
14641,Huntsman Corp,huntsman,8.0,2.0,0,1,0,0.25,2,0.0,1,h053
14642,FIRST TRUST ABERDEEN GLB OPP INC,first trust aberdeen glb opp,4.8,1.4,0,1,0,0.2916666666666667,3,0.0,0,a106
14643,FIRST TRUST ABRDN GLB OPP INC FD,first trust abrdn glb opp fd,3.8333333333333335,1.0,0,1,0,0.17391304347826086,3,0.16666666666666666,0,f062
14644,XPEL INC,xpel,4.0,1.0,0,0,1,0.25,1,1.0,1,x104
14645,HUNT CORP,hunt,4.0,1.0,0,1,0,0.25,1,0.0,1,h053
14646,THE9 LTD,the,3.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,t000
14647,EXLSERVICE HOLDINGS INC,exlservice,10.0,3.0,1,0,0,0.4,3,1.0,1,e242
14648,AEMETIS INC,aemetis,7.0,3.0,1,0,0,0.5714285714285714,2,1.0,1,a050
14649,HighPoint Resources Corp,highpoint resources,9.0,2.5,0,1,0,0.3888888888888889,2,0.0,1,h020
14650,Guaranty Bancorp,guaranty bancorp,7.5,2.5,0,1,0,0.4,3,0.5,1,g060
14651,Otelco Inc,otelco,6.0,3.0,0,1,0,0.5,2,1.0,1,o304
14652,Zalicus Inc,zalicus,7.0,3.0,0,0,1,0.42857142857142855,1,1.0,1,z040
14653,ZHONGPIN INC,zhongpin,8.0,2.0,0,0,1,0.25,2,1.0,1,z052
14654,Axos Financial Inc.,axos financial,6.5,2.5,1,0,0,0.46153846153846156,3,0.5,1,f050
14655,PANAMSAT HOLDING CORP,panamsat,8.0,3.0,0,1,0,0.375,3,1.0,1,p050
14656,UNITED FINANCIAL BANCORP INC NEW,united financial bancorp new,6.25,2.25,0,1,0,0.4,5,0.25,0,f050
14657,UNITED FINANCIAL BANCORP INC MD,united financial bancorp md,6.0,2.25,0,1,0,0.375,4,0.25,0,f050
14658,LAZARD LTD,lazard,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,l020
14659,BlackRock Energy and Resources Trust,blackrock energy and resources trust,6.4,2.0,1,0,0,0.34375,5,0.2,0,b402
14660,BLACKROCK ENERGY & RESOURCES TR,blackrock energy resources tr,6.5,2.25,1,0,0,0.34615384615384615,5,0.25,0,b402
14661,Defined Strategy Fund Inc,defined strategy,7.5,2.5,1,0,0,0.4,3,0.0,1,s360
14662,Pioneer Floating Rate Fund Inc,pioneer floating rate,6.333333333333333,2.0,0,1,0,0.47368421052631576,3,0.0,0,f403
14663,Brooklyn Federal Bancorp Inc,brooklyn federal bancorp,7.333333333333333,2.3333333333333335,1,0,0,0.36363636363636365,3,0.3333333333333333,0,b602
14664,Fiduciary/Claymore Energy Infrastructure Fund,fiduciaryclaymore energy infrastructure,12.333333333333334,4.333333333333333,0,1,0,0.4594594594594595,6,0.3333333333333333,0,f030
14665,FIDUCIARY CLAYMORE ENERGY INF FD,fiduciary claymore energy inf fd,5.6,2.4,0,1,0,0.4642857142857143,3,0.0,0,f030
14666,SUNESIS PHARMACEUTICALS INC,sunesis pharmaceuticals,11.0,4.0,0,1,0,0.4090909090909091,4,0.5,1,p065
14667,QUANTUM COMPUTING INC,quantum computing,8.0,2.5,0,1,0,0.375,3,0.0,1,c051
14668,BENJAMIN FRANKLIN BANCORP INC,benjamin franklin bancorp,7.666666666666667,2.3333333333333335,1,0,0,0.30434782608695654,5,0.3333333333333333,0,b052
14669,GEORGETOWN BANCORP INC NEW,georgetown bancorp new,6.666666666666667,1.6666666666666667,0,1,0,0.35,3,0.3333333333333333,0,g062
14670,Navios Maritime Holdings Inc,navios maritime,7.0,2.5,0,1,0,0.5,3,0.5,1,m060
14671,FREIGHTCAR AMERICA INC,freightcar america,8.5,3.0,0,1,0,0.4117647058823529,3,0.5,1,f602
